timestamp,wheel_rpm,speed,distance
2025-06-05T16:38:57Z,423.57,79.84,22.18
2025-06-05T16:38:58Z,421.2,79.39,22.05
2025-06-05T16:38:59Z,413.92,78.02,21.67
2025-06-05T16:39:00Z,419.81,79.13,21.98
2025-06-05T16:39:01Z,417.46,78.69,21.86
2025-06-05T16:39:02Z,425.39,80.18,22.27
2025-06-05T16:39:03Z,421.8,79.51,22.09
2025-06-05T16:39:04Z,429.44,80.95,22.49
2025-06-05T16:39:05Z,436.57,82.29,22.86
2025-06-05T16:39:06Z,429.81,81.02,22.5
2025-06-05T16:39:07Z,432.0,81.43,22.62
2025-06-05T16:39:08Z,429.82,81.02,22.51
2025-06-05T16:39:09Z,434.61,81.92,22.76
2025-06-05T16:39:10Z,437.47,82.46,22.91
2025-06-05T16:39:11Z,444.67,83.82,23.28
2025-06-05T16:39:12Z,438.99,82.75,22.99
2025-06-05T16:39:13Z,440.7,83.07,23.08
2025-06-05T16:39:14Z,445.18,83.91,23.31
2025-06-05T16:39:15Z,437.77,82.52,22.92
2025-06-05T16:39:16Z,430.89,81.22,22.56
2025-06-05T16:39:17Z,435.32,82.06,22.79
2025-06-05T16:39:18Z,433.19,81.65,22.68
2025-06-05T16:39:19Z,431.33,81.3,22.58
2025-06-05T16:39:20Z,432.4,81.5,22.64
2025-06-05T16:39:21Z,434.07,81.82,22.73
2025-06-05T16:39:22Z,436.92,82.36,22.88
2025-06-05T16:39:23Z,444.06,83.7,23.25
2025-06-05T16:39:24Z,442.03,83.32,23.14
2025-06-05T16:39:25Z,446.21,84.11,23.36
2025-06-05T16:39:26Z,447.39,84.33,23.43
2025-06-05T16:39:27Z,447.86,84.42,23.45
2025-06-05T16:39:28Z,446.24,84.11,23.36
2025-06-05T16:39:29Z,448.62,84.56,23.49
2025-06-05T16:39:30Z,444.63,83.81,23.28
2025-06-05T16:39:31Z,438.48,82.65,22.96
2025-06-05T16:39:32Z,442.23,83.36,23.16
2025-06-05T16:39:33Z,442.21,83.36,23.15
2025-06-05T16:39:34Z,440.42,83.02,23.06
2025-06-05T16:39:35Z,441.4,83.2,23.11
2025-06-05T16:39:36Z,437.61,82.49,22.91
2025-06-05T16:39:37Z,433.79,81.77,22.71
2025-06-05T16:39:38Z,432.94,81.61,22.67
2025-06-05T16:39:39Z,440.84,83.1,23.08
2025-06-05T16:39:40Z,437.42,82.45,22.9
2025-06-05T16:39:41Z,444.05,83.7,23.25
2025-06-05T16:39:42Z,443.91,83.68,23.24
2025-06-05T16:39:43Z,437.91,82.54,22.93
2025-06-05T16:39:44Z,443.52,83.6,23.22
2025-06-05T16:39:45Z,442.76,83.46,23.18
2025-06-05T16:39:46Z,449.1,84.65,23.51
2025-06-05T16:39:47Z,448.23,84.49,23.47
2025-06-05T16:39:48Z,441.67,83.25,23.13
2025-06-05T16:39:49Z,444.56,83.8,23.28
2025-06-05T16:39:50Z,450.06,84.83,23.57
2025-06-05T16:39:51Z,447.19,84.29,23.41
2025-06-05T16:39:52Z,444.76,83.84,23.29
2025-06-05T16:39:53Z,437.84,82.53,22.93
2025-06-05T16:39:54Z,438.51,82.66,22.96
2025-06-05T16:39:55Z,444.74,83.83,23.29
2025-06-05T16:39:56Z,450.33,84.89,23.58
2025-06-05T16:39:57Z,453.7,85.52,23.76
2025-06-05T16:39:58Z,460.5,86.8,24.11
2025-06-05T16:39:59Z,462.69,87.22,24.23
2025-06-05T16:40:00Z,467.37,88.1,24.47
2025-06-05T16:40:01Z,467.51,88.12,24.48
2025-06-05T16:40:02Z,461.48,86.99,24.16
2025-06-05T16:40:03Z,456.72,86.09,23.91
2025-06-05T16:40:04Z,450.98,85.01,23.61
2025-06-05T16:40:05Z,455.6,85.88,23.85
2025-06-05T16:40:06Z,448.06,84.46,23.46
2025-06-05T16:40:07Z,448.92,84.62,23.51
2025-06-05T16:40:08Z,446.83,84.23,23.4
2025-06-05T16:40:09Z,451.66,85.14,23.65
2025-06-05T16:40:10Z,452.49,85.29,23.69
2025-06-05T16:40:11Z,454.27,85.63,23.79
2025-06-05T16:40:12Z,447.68,84.39,23.44
2025-06-05T16:40:13Z,444.65,83.81,23.28
2025-06-05T16:40:14Z,452.6,85.31,23.7
2025-06-05T16:40:15Z,456.08,85.97,23.88
2025-06-05T16:40:16Z,456.49,86.05,23.9
2025-06-05T16:40:17Z,460.77,86.85,24.13
2025-06-05T16:40:18Z,465.92,87.82,24.4
2025-06-05T16:40:19Z,459.14,86.55,24.04
2025-06-05T16:40:20Z,466.65,87.96,24.43
2025-06-05T16:40:21Z,468.92,88.39,24.55
2025-06-05T16:40:22Z,468.12,88.24,24.51
2025-06-05T16:40:23Z,470.99,88.78,24.66
2025-06-05T16:40:24Z,468.52,88.31,24.53
2025-06-05T16:40:25Z,474.53,89.45,24.85
2025-06-05T16:40:26Z,478.99,90.29,25.08
2025-06-05T16:40:27Z,481.22,90.71,25.2
2025-06-05T16:40:28Z,476.15,89.75,24.93
2025-06-05T16:40:29Z,483.58,91.15,25.32
2025-06-05T16:40:30Z,482.5,90.95,25.26
2025-06-05T16:40:31Z,489.04,92.18,25.61
2025-06-05T16:40:32Z,481.96,90.85,25.24
2025-06-05T16:40:33Z,475.98,89.72,24.92
2025-06-05T16:40:34Z,470.46,88.68,24.63
2025-06-05T16:40:35Z,465.12,87.67,24.35
2025-06-05T16:40:36Z,462.3,87.14,24.21
2025-06-05T16:40:37Z,465.63,87.77,24.38
2025-06-05T16:40:38Z,463.18,87.31,24.25
2025-06-05T16:40:39Z,470.2,88.63,24.62
2025-06-05T16:40:40Z,476.48,89.82,24.95
2025-06-05T16:40:41Z,481.99,90.85,25.24
2025-06-05T16:40:42Z,478.02,90.1,25.03
2025-06-05T16:40:43Z,480.17,90.51,25.14
2025-06-05T16:40:44Z,480.98,90.66,25.18
2025-06-05T16:40:45Z,475.01,89.54,24.87
2025-06-05T16:40:46Z,471.88,88.95,24.71
2025-06-05T16:40:47Z,472.41,89.05,24.74
2025-06-05T16:40:48Z,472.45,89.05,24.74
2025-06-05T16:40:49Z,467.18,88.06,24.46
2025-06-05T16:40:50Z,474.2,89.39,24.83
2025-06-05T16:40:51Z,468.7,88.35,24.54
2025-06-05T16:40:52Z,471.23,88.82,24.67
2025-06-05T16:40:53Z,474.74,89.49,24.86
2025-06-05T16:40:54Z,476.41,89.8,24.94
2025-06-05T16:40:55Z,481.86,90.83,25.23
2025-06-05T16:40:56Z,482.88,91.02,25.28
2025-06-05T16:40:57Z,488.05,92.0,25.55
2025-06-05T16:40:58Z,480.55,90.58,25.16
2025-06-05T16:40:59Z,473.31,89.22,24.78
2025-06-05T16:41:00Z,475.56,89.64,24.9
2025-06-05T16:41:01Z,476.78,89.87,24.96
2025-06-05T16:41:02Z,479.19,90.33,25.09
2025-06-05T16:41:03Z,483.44,91.13,25.31
2025-06-05T16:41:04Z,482.11,90.88,25.24
2025-06-05T16:41:05Z,484.32,91.29,25.36
2025-06-05T16:41:06Z,484.29,91.29,25.36
2025-06-05T16:41:07Z,486.32,91.67,25.46
2025-06-05T16:41:08Z,482.97,91.04,25.29
2025-06-05T16:41:09Z,490.24,92.41,25.67
2025-06-05T16:41:10Z,489.96,92.36,25.65
2025-06-05T16:41:11Z,494.81,93.27,25.91
2025-06-05T16:41:12Z,497.76,93.83,26.06
2025-06-05T16:41:13Z,494.53,93.22,25.89
2025-06-05T16:41:14Z,487.74,91.94,25.54
2025-06-05T16:41:15Z,480.73,90.62,25.17
2025-06-05T16:41:16Z,479.77,90.43,25.12
2025-06-05T16:41:17Z,479.52,90.39,25.11
2025-06-05T16:41:18Z,474.81,89.5,24.86
2025-06-05T16:41:19Z,476.51,89.82,24.95
2025-06-05T16:41:20Z,473.53,89.26,24.79
2025-06-05T16:41:21Z,477.0,89.91,24.98
2025-06-05T16:41:22Z,480.73,90.62,25.17
2025-06-05T16:41:23Z,486.47,91.7,25.47
2025-06-05T16:41:24Z,494.04,93.12,25.87
2025-06-05T16:41:25Z,488.16,92.02,25.56
2025-06-05T16:41:26Z,486.1,91.63,25.45
2025-06-05T16:41:27Z,487.08,91.81,25.5
2025-06-05T16:41:28Z,484.2,91.27,25.35
2025-06-05T16:41:29Z,483.67,91.17,25.32
2025-06-05T16:41:30Z,479.97,90.47,25.13
2025-06-05T16:41:31Z,475.96,89.72,24.92
2025-06-05T16:41:32Z,469.54,88.51,24.58
2025-06-05T16:41:33Z,466.2,87.88,24.41
2025-06-05T16:41:34Z,464.36,87.53,24.31
2025-06-05T16:41:35Z,466.19,87.88,24.41
2025-06-05T16:41:36Z,462.19,87.12,24.2
2025-06-05T16:41:37Z,468.0,88.22,24.5
2025-06-05T16:41:38Z,462.58,87.19,24.22
2025-06-05T16:41:39Z,459.84,86.68,24.08
2025-06-05T16:41:40Z,461.07,86.91,24.14
2025-06-05T16:41:41Z,458.09,86.35,23.99
2025-06-05T16:41:42Z,462.28,87.14,24.2
2025-06-05T16:41:43Z,462.25,87.13,24.2
2025-06-05T16:41:44Z,462.49,87.18,24.22
2025-06-05T16:41:45Z,462.47,87.17,24.21
2025-06-05T16:41:46Z,459.42,86.6,24.06
2025-06-05T16:41:47Z,451.83,85.17,23.66
2025-06-05T16:41:48Z,458.92,86.5,24.03
2025-06-05T16:41:49Z,459.0,86.52,24.03
2025-06-05T16:41:50Z,466.43,87.92,24.42
2025-06-05T16:41:51Z,461.9,87.07,24.18
2025-06-05T16:41:52Z,459.56,86.62,24.06
2025-06-05T16:41:53Z,452.4,85.28,23.69
2025-06-05T16:41:54Z,452.32,85.26,23.68
2025-06-05T16:41:55Z,458.41,86.41,24.0
2025-06-05T16:41:56Z,460.86,86.87,24.13
2025-06-05T16:41:57Z,460.39,86.78,24.11
2025-06-05T16:41:58Z,460.98,86.89,24.14
2025-06-05T16:41:59Z,466.5,87.93,24.43
2025-06-05T16:42:00Z,465.4,87.73,24.37
2025-06-05T16:42:01Z,471.49,88.87,24.69
2025-06-05T16:42:02Z,475.11,89.56,24.88
2025-06-05T16:42:03Z,479.31,90.35,25.1
2025-06-05T16:42:04Z,477.18,89.95,24.98
2025-06-05T16:42:05Z,475.6,89.65,24.9
2025-06-05T16:42:06Z,476.71,89.86,24.96
2025-06-05T16:42:07Z,471.85,88.94,24.71
2025-06-05T16:42:08Z,472.7,89.1,24.75
2025-06-05T16:42:09Z,465.91,87.82,24.4
2025-06-05T16:42:10Z,465.98,87.84,24.4
2025-06-05T16:42:11Z,470.19,88.63,24.62
2025-06-05T16:42:12Z,466.68,87.97,24.44
2025-06-05T16:42:13Z,474.47,89.44,24.84
2025-06-05T16:42:14Z,477.34,89.98,24.99
2025-06-05T16:42:15Z,471.27,88.83,24.68
2025-06-05T16:42:16Z,478.83,90.26,25.07
2025-06-05T16:42:17Z,477.15,89.94,24.98
2025-06-05T16:42:18Z,481.84,90.82,25.23
2025-06-05T16:42:19Z,479.28,90.34,25.09
2025-06-05T16:42:20Z,486.26,91.66,25.46
2025-06-05T16:42:21Z,490.32,92.42,25.67
2025-06-05T16:42:22Z,485.53,91.52,25.42
2025-06-05T16:42:23Z,485.68,91.55,25.43
2025-06-05T16:42:24Z,485.68,91.55,25.43
2025-06-05T16:42:25Z,478.44,90.18,25.05
2025-06-05T16:42:26Z,472.67,89.1,24.75
2025-06-05T16:42:27Z,470.01,88.59,24.61
2025-06-05T16:42:28Z,469.59,88.52,24.59
2025-06-05T16:42:29Z,468.91,88.39,24.55
2025-06-05T16:42:30Z,470.6,88.71,24.64
2025-06-05T16:42:31Z,470.84,88.75,24.65
2025-06-05T16:42:32Z,468.11,88.24,24.51
2025-06-05T16:42:33Z,469.9,88.57,24.6
2025-06-05T16:42:34Z,464.53,87.56,24.32
2025-06-05T16:42:35Z,472.34,89.03,24.73
2025-06-05T16:42:36Z,476.15,89.75,24.93
2025-06-05T16:42:37Z,472.96,89.15,24.76
2025-06-05T16:42:38Z,470.35,88.66,24.63
2025-06-05T16:42:39Z,475.58,89.64,24.9
2025-06-05T16:42:40Z,476.09,89.74,24.93
2025-06-05T16:42:41Z,479.41,90.37,25.1
2025-06-05T16:42:42Z,476.23,89.77,24.94
2025-06-05T16:42:43Z,481.25,90.71,25.2
2025-06-05T16:42:44Z,479.16,90.32,25.09
2025-06-05T16:42:45Z,481.92,90.84,25.23
2025-06-05T16:42:46Z,489.56,92.28,25.63
2025-06-05T16:42:47Z,490.89,92.53,25.7
2025-06-05T16:42:48Z,495.62,93.42,25.95
2025-06-05T16:42:49Z,499.2,94.1,26.14
2025-06-05T16:42:50Z,502.19,94.66,26.29
2025-06-05T16:42:51Z,494.66,93.24,25.9
2025-06-05T16:42:52Z,494.26,93.17,25.88
2025-06-05T16:42:53Z,501.69,94.57,26.27
2025-06-05T16:42:54Z,506.19,95.42,26.5
2025-06-05T16:42:55Z,510.59,96.24,26.73
2025-06-05T16:42:56Z,511.82,96.48,26.8
2025-06-05T16:42:57Z,515.35,97.14,26.98
2025-06-05T16:42:58Z,516.68,97.39,27.05
2025-06-05T16:42:59Z,511.43,96.4,26.78
2025-06-05T16:43:00Z,513.49,96.79,26.89
2025-06-05T16:43:01Z,515.39,97.15,26.99
2025-06-05T16:43:02Z,520.82,98.17,27.27
2025-06-05T16:43:03Z,515.22,97.12,26.98
2025-06-05T16:43:04Z,518.09,97.66,27.13
2025-06-05T16:43:05Z,510.64,96.25,26.74
2025-06-05T16:43:06Z,517.77,97.6,27.11
2025-06-05T16:43:07Z,511.56,96.43,26.79
2025-06-05T16:43:08Z,503.91,94.98,26.38
2025-06-05T16:43:09Z,500.94,94.43,26.23
2025-06-05T16:43:10Z,495.39,93.38,25.94
2025-06-05T16:43:11Z,498.42,93.95,26.1
2025-06-05T16:43:12Z,497.0,93.68,26.02
2025-06-05T16:43:13Z,501.37,94.51,26.25
2025-06-05T16:43:14Z,508.07,95.77,26.6
2025-06-05T16:43:15Z,514.0,96.89,26.91
2025-06-05T16:43:16Z,517.75,97.59,27.11
2025-06-05T16:43:17Z,510.79,96.28,26.74
2025-06-05T16:43:18Z,505.03,95.2,26.44
2025-06-05T16:43:19Z,500.37,94.32,26.2
2025-06-05T16:43:20Z,497.59,93.79,26.05
2025-06-05T16:43:21Z,500.17,94.28,26.19
2025-06-05T16:43:22Z,500.57,94.36,26.21
2025-06-05T16:43:23Z,497.61,93.8,26.05
2025-06-05T16:43:24Z,492.41,92.82,25.78
2025-06-05T16:43:25Z,498.97,94.05,26.13
2025-06-05T16:43:26Z,496.46,93.58,25.99
2025-06-05T16:43:27Z,494.14,93.14,25.87
2025-06-05T16:43:28Z,498.47,93.96,26.1
2025-06-05T16:43:29Z,501.98,94.62,26.28
2025-06-05T16:43:30Z,504.26,95.05,26.4
2025-06-05T16:43:31Z,507.34,95.63,26.56
2025-06-05T16:43:32Z,509.09,95.96,26.66
2025-06-05T16:43:33Z,504.19,95.04,26.4
2025-06-05T16:43:34Z,500.16,94.28,26.19
2025-06-05T16:43:35Z,501.08,94.45,26.24
2025-06-05T16:43:36Z,496.71,93.63,26.01
2025-06-05T16:43:37Z,504.23,95.05,26.4
2025-06-05T16:43:38Z,501.01,94.44,26.23
2025-06-05T16:43:39Z,497.65,93.81,26.06
2025-06-05T16:43:40Z,492.99,92.93,25.81
2025-06-05T16:43:41Z,496.26,93.54,25.98
2025-06-05T16:43:42Z,493.35,92.99,25.83
2025-06-05T16:43:43Z,490.94,92.54,25.71
2025-06-05T16:43:44Z,497.84,93.84,26.07
2025-06-05T16:43:45Z,502.54,94.73,26.31
2025-06-05T16:43:46Z,498.94,94.05,26.12
2025-06-05T16:43:47Z,492.92,92.91,25.81
2025-06-05T16:43:48Z,495.73,93.44,25.96
2025-06-05T16:43:49Z,493.82,93.08,25.86
2025-06-05T16:43:50Z,501.46,94.52,26.26
2025-06-05T16:43:51Z,506.52,95.48,26.52
2025-06-05T16:43:52Z,513.76,96.84,26.9
2025-06-05T16:43:53Z,518.61,97.76,27.15
2025-06-05T16:43:54Z,515.27,97.13,26.98
2025-06-05T16:43:55Z,511.89,96.49,26.8
2025-06-05T16:43:56Z,515.3,97.13,26.98
2025-06-05T16:43:57Z,512.86,96.67,26.85
2025-06-05T16:43:58Z,511.94,96.5,26.81
2025-06-05T16:43:59Z,508.06,95.77,26.6
2025-06-05T16:44:00Z,507.73,95.7,26.58
2025-06-05T16:44:01Z,502.99,94.81,26.34
2025-06-05T16:44:02Z,503.6,94.93,26.37
2025-06-05T16:44:03Z,510.49,96.23,26.73
2025-06-05T16:44:04Z,513.62,96.81,26.89
2025-06-05T16:44:05Z,507.84,95.73,26.59
2025-06-05T16:44:06Z,509.68,96.07,26.69
2025-06-05T16:44:07Z,511.07,96.33,26.76
2025-06-05T16:44:08Z,506.97,95.56,26.54
2025-06-05T16:44:09Z,509.67,96.07,26.69
2025-06-05T16:44:10Z,510.16,96.16,26.71
2025-06-05T16:44:11Z,512.36,96.58,26.83
2025-06-05T16:44:12Z,505.24,95.23,26.45
2025-06-05T16:44:13Z,503.86,94.97,26.38
2025-06-05T16:44:14Z,507.32,95.63,26.56
2025-06-05T16:44:15Z,500.96,94.43,26.23
2025-06-05T16:44:16Z,505.27,95.24,26.46
2025-06-05T16:44:17Z,497.39,93.76,26.04
2025-06-05T16:44:18Z,498.19,93.91,26.09
2025-06-05T16:44:19Z,505.02,95.19,26.44
2025-06-05T16:44:20Z,503.54,94.92,26.37
2025-06-05T16:44:21Z,510.47,96.22,26.73
2025-06-05T16:44:22Z,516.49,97.36,27.04
2025-06-05T16:44:23Z,516.13,97.29,27.02
2025-06-05T16:44:24Z,511.35,96.39,26.77
2025-06-05T16:44:25Z,518.73,97.78,27.16
2025-06-05T16:44:26Z,515.88,97.24,27.01
2025-06-05T16:44:27Z,518.21,97.68,27.13
2025-06-05T16:44:28Z,524.7,98.9,27.47
2025-06-05T16:44:29Z,518.16,97.67,27.13
2025-06-05T16:44:30Z,519.34,97.89,27.19
2025-06-05T16:44:31Z,519.9,98.0,27.22
2025-06-05T16:44:32Z,523.45,98.67,27.41
2025-06-05T16:44:33Z,530.4,99.98,27.77
2025-06-05T16:44:34Z,530.52,100.0,27.78
2025-06-05T16:44:35Z,525.34,99.03,27.51
2025-06-05T16:44:36Z,530.52,100.0,27.78
2025-06-05T16:44:37Z,525.36,99.03,27.51
2025-06-05T16:44:38Z,530.52,100.0,27.78
2025-06-05T16:44:39Z,530.52,100.0,27.78
2025-06-05T16:44:40Z,528.88,99.69,27.69
2025-06-05T16:44:41Z,528.8,99.68,27.69
2025-06-05T16:44:42Z,530.52,100.0,27.78
2025-06-05T16:44:43Z,530.52,100.0,27.78
2025-06-05T16:44:44Z,530.52,100.0,27.78
2025-06-05T16:44:45Z,530.52,100.0,27.78
2025-06-05T16:44:46Z,522.71,98.53,27.37
2025-06-05T16:44:47Z,523.79,98.73,27.43
2025-06-05T16:44:48Z,517.54,97.55,27.1
2025-06-05T16:44:49Z,525.22,99.0,27.5
2025-06-05T16:44:50Z,521.8,98.36,27.32
2025-06-05T16:44:51Z,529.58,99.82,27.73
2025-06-05T16:44:52Z,530.27,99.95,27.76
2025-06-05T16:44:53Z,530.17,99.94,27.76
2025-06-05T16:44:54Z,530.52,100.0,27.78
2025-06-05T16:44:55Z,530.52,100.0,27.78
2025-06-05T16:44:56Z,530.01,99.9,27.75
2025-06-05T16:44:57Z,525.12,98.98,27.5
2025-06-05T16:44:58Z,518.95,97.82,27.17
2025-06-05T16:44:59Z,513.58,96.81,26.89
2025-06-05T16:45:00Z,512.93,96.68,26.86
2025-06-05T16:45:01Z,509.06,95.96,26.65
2025-06-05T16:45:02Z,504.07,95.02,26.39
2025-06-05T16:45:03Z,507.84,95.72,26.59
2025-06-05T16:45:04Z,512.46,96.6,26.83
2025-06-05T16:45:05Z,513.54,96.8,26.89
2025-06-05T16:45:06Z,517.64,97.57,27.1
2025-06-05T16:45:07Z,512.47,96.6,26.83
2025-06-05T16:45:08Z,518.14,97.67,27.13
2025-06-05T16:45:09Z,524.46,98.86,27.46
2025-06-05T16:45:10Z,529.66,99.84,27.73
2025-06-05T16:45:11Z,529.91,99.89,27.75
2025-06-05T16:45:12Z,523.33,98.65,27.4
2025-06-05T16:45:13Z,526.02,99.15,27.54
2025-06-05T16:45:14Z,521.01,98.21,27.28
2025-06-05T16:45:15Z,515.29,97.13,26.98
2025-06-05T16:45:16Z,512.48,96.6,26.83
2025-06-05T16:45:17Z,508.47,95.84,26.62
2025-06-05T16:45:18Z,504.66,95.13,26.42
2025-06-05T16:45:19Z,500.45,94.33,26.2
2025-06-05T16:45:20Z,504.49,95.09,26.42
2025-06-05T16:45:21Z,511.72,96.46,26.79
2025-06-05T16:45:22Z,508.57,95.86,26.63
2025-06-05T16:45:23Z,512.11,96.53,26.81
2025-06-05T16:45:24Z,504.34,95.07,26.41
2025-06-05T16:45:25Z,506.78,95.53,26.54
2025-06-05T16:45:26Z,509.85,96.1,26.7
2025-06-05T16:45:27Z,502.88,94.79,26.33
2025-06-05T16:45:28Z,496.81,93.65,26.01
2025-06-05T16:45:29Z,493.73,93.07,25.85
2025-06-05T16:45:30Z,492.23,92.78,25.77
2025-06-05T16:45:31Z,492.27,92.79,25.78
2025-06-05T16:45:32Z,498.56,93.98,26.1
2025-06-05T16:45:33Z,501.79,94.59,26.27
2025-06-05T16:45:34Z,498.79,94.02,26.12
2025-06-05T16:45:35Z,492.7,92.87,25.8
2025-06-05T16:45:36Z,499.32,94.12,26.14
2025-06-05T16:45:37Z,496.06,93.5,25.97
2025-06-05T16:45:38Z,497.88,93.85,26.07
2025-06-05T16:45:39Z,493.41,93.01,25.84
2025-06-05T16:45:40Z,487.58,91.91,25.53
2025-06-05T16:45:41Z,482.06,90.87,25.24
2025-06-05T16:45:42Z,486.0,91.61,25.45
2025-06-05T16:45:43Z,487.69,91.93,25.54
2025-06-05T16:45:44Z,486.35,91.67,25.47
2025-06-05T16:45:45Z,487.13,91.82,25.51
2025-06-05T16:45:46Z,486.67,91.73,25.48
2025-06-05T16:45:47Z,487.26,91.85,25.51
2025-06-05T16:45:48Z,489.88,92.34,25.65
2025-06-05T16:45:49Z,485.39,91.49,25.42
2025-06-05T16:45:50Z,481.37,90.74,25.2
2025-06-05T16:45:51Z,485.43,91.5,25.42
2025-06-05T16:45:52Z,491.37,92.62,25.73
2025-06-05T16:45:53Z,484.71,91.37,25.38
2025-06-05T16:45:54Z,483.87,91.21,25.34
2025-06-05T16:45:55Z,487.11,91.82,25.5
2025-06-05T16:45:56Z,480.39,90.55,25.15
2025-06-05T16:45:57Z,481.41,90.74,25.21
2025-06-05T16:45:58Z,474.44,89.43,24.84
2025-06-05T16:45:59Z,475.2,89.57,24.88
2025-06-05T16:46:00Z,475.29,89.59,24.89
2025-06-05T16:46:01Z,476.44,89.81,24.95
2025-06-05T16:46:02Z,470.87,88.76,24.65
2025-06-05T16:46:03Z,468.13,88.24,24.51
2025-06-05T16:46:04Z,468.46,88.3,24.53
2025-06-05T16:46:05Z,462.35,87.15,24.21
2025-06-05T16:46:06Z,457.66,86.27,23.96
2025-06-05T16:46:07Z,458.98,86.52,24.03
2025-06-05T16:46:08Z,452.47,85.29,23.69
2025-06-05T16:46:09Z,452.64,85.32,23.7
2025-06-05T16:46:10Z,457.55,86.25,23.96
2025-06-05T16:46:11Z,456.81,86.11,23.92
2025-06-05T16:46:12Z,457.02,86.15,23.93
2025-06-05T16:46:13Z,456.33,86.02,23.89
2025-06-05T16:46:14Z,449.3,84.69,23.53
2025-06-05T16:46:15Z,448.7,84.58,23.49
2025-06-05T16:46:16Z,453.58,85.5,23.75
2025-06-05T16:46:17Z,457.14,86.17,23.94
2025-06-05T16:46:18Z,455.48,85.86,23.85
2025-06-05T16:46:19Z,460.52,86.81,24.11
2025-06-05T16:46:20Z,464.43,87.54,24.32
2025-06-05T16:46:21Z,465.67,87.78,24.38
2025-06-05T16:46:22Z,458.44,86.41,24.0
2025-06-05T16:46:23Z,455.96,85.95,23.87
2025-06-05T16:46:24Z,449.02,84.64,23.51
2025-06-05T16:46:25Z,456.88,86.12,23.92
2025-06-05T16:46:26Z,463.8,87.42,24.28
2025-06-05T16:46:27Z,456.94,86.13,23.93
2025-06-05T16:46:28Z,463.85,87.43,24.29
2025-06-05T16:46:29Z,456.39,86.03,23.9
2025-06-05T16:46:30Z,454.94,85.75,23.82
2025-06-05T16:46:31Z,459.22,86.56,24.04
2025-06-05T16:46:32Z,463.45,87.36,24.27
2025-06-05T16:46:33Z,471.07,88.79,24.67
2025-06-05T16:46:34Z,473.39,89.23,24.79
2025-06-05T16:46:35Z,472.12,88.99,24.72
2025-06-05T16:46:36Z,479.97,90.47,25.13
2025-06-05T16:46:37Z,478.09,90.12,25.03
2025-06-05T16:46:38Z,483.98,91.23,25.34
2025-06-05T16:46:39Z,490.45,92.45,25.68
2025-06-05T16:46:40Z,488.47,92.07,25.58
2025-06-05T16:46:41Z,491.38,92.62,25.73
2025-06-05T16:46:42Z,493.96,93.11,25.86
2025-06-05T16:46:43Z,494.58,93.23,25.9
2025-06-05T16:46:44Z,497.02,93.69,26.02
2025-06-05T16:46:45Z,494.6,93.23,25.9
2025-06-05T16:46:46Z,489.48,92.27,25.63
2025-06-05T16:46:47Z,490.08,92.38,25.66
2025-06-05T16:46:48Z,490.54,92.46,25.68
2025-06-05T16:46:49Z,494.16,93.15,25.87
2025-06-05T16:46:50Z,489.75,92.32,25.64
2025-06-05T16:46:51Z,481.85,90.83,25.23
2025-06-05T16:46:52Z,474.25,89.39,24.83
2025-06-05T16:46:53Z,471.04,88.79,24.66
2025-06-05T16:46:54Z,473.8,89.31,24.81
2025-06-05T16:46:55Z,474.51,89.44,24.85
2025-06-05T16:46:56Z,475.02,89.54,24.87
2025-06-05T16:46:57Z,480.17,90.51,25.14
2025-06-05T16:46:58Z,476.15,89.75,24.93
2025-06-05T16:46:59Z,473.7,89.29,24.8
2025-06-05T16:47:00Z,470.13,88.62,24.62
2025-06-05T16:47:01Z,477.09,89.93,24.98
2025-06-05T16:47:02Z,480.67,90.6,25.17
2025-06-05T16:47:03Z,474.51,89.44,24.85
2025-06-05T16:47:04Z,479.43,90.37,25.1
2025-06-05T16:47:05Z,478.15,90.13,25.04
2025-06-05T16:47:06Z,482.38,90.93,25.26
2025-06-05T16:47:07Z,488.49,92.08,25.58
2025-06-05T16:47:08Z,480.78,90.63,25.17
2025-06-05T16:47:09Z,476.1,89.74,24.93
2025-06-05T16:47:10Z,469.75,88.55,24.6
2025-06-05T16:47:11Z,462.33,87.15,24.21
2025-06-05T16:47:12Z,463.89,87.44,24.29
2025-06-05T16:47:13Z,467.12,88.05,24.46
2025-06-05T16:47:14Z,459.94,86.7,24.08
2025-06-05T16:47:15Z,463.77,87.42,24.28
2025-06-05T16:47:16Z,462.21,87.12,24.2
2025-06-05T16:47:17Z,457.98,86.33,23.98
2025-06-05T16:47:18Z,453.48,85.48,23.74
2025-06-05T16:47:19Z,459.27,86.57,24.05
2025-06-05T16:47:20Z,452.21,85.24,23.68
2025-06-05T16:47:21Z,452.27,85.25,23.68
2025-06-05T16:47:22Z,448.92,84.62,23.51
2025-06-05T16:47:23Z,453.95,85.57,23.77
2025-06-05T16:47:24Z,457.63,86.26,23.96
2025-06-05T16:47:25Z,454.75,85.72,23.81
2025-06-05T16:47:26Z,456.31,86.01,23.89
2025-06-05T16:47:27Z,459.05,86.53,24.04
2025-06-05T16:47:28Z,456.2,85.99,23.89
2025-06-05T16:47:29Z,453.04,85.4,23.72
2025-06-05T16:47:30Z,447.37,84.33,23.42
2025-06-05T16:47:31Z,449.92,84.81,23.56
2025-06-05T16:47:32Z,445.48,83.97,23.33
2025-06-05T16:47:33Z,442.3,83.37,23.16
